account_id,month,segment,committed_actions_monthly,utilized_actions_monthly
ACC-004980,2024-10-01,SMB,,28615
ACC-004980,2024-11-01,SMB,,26955
ACC-004980,2024-12-01,SMB,,28653
ACC-004980,2025-01-01,SMB,,42783
ACC-004980,2025-02-01,SMB,,41132
ACC-004980,2025-03-01,SMB,,39017
ACC-004980,2025-04-01,Commercial,22858.0,34607
ACC-004980,2025-05-01,Commercial,22858.0,32425
ACC-004980,2025-06-01,Commercial,22858.0,32314
ACC-004980,2025-07-01,Commercial,22858.0,33668
ACC-004980,2025-08-01,Commercial,22858.0,34499
ACC-004980,2025-09-01,Commercial,22858.0,50066
ACC-004980,2025-10-01,Commercial,22858.0,48199
ACC-004980,2025-11-01,Commercial,22858.0,46057
ACC-004980,2025-12-01,Commercial,22858.0,44670
ACC-004981,2021-08-01,SMB,,335
ACC-004981,2021-09-01,SMB,,3343
ACC-004981,2021-10-01,SMB,,3212
ACC-004981,2021-11-01,SMB,,1991
ACC-004981,2021-12-01,SMB,,1540
ACC-004981,2022-01-01,SMB,,1099
ACC-004981,2022-02-01,SMB,,677
ACC-004981,2022-03-01,SMB,,225
ACC-004982,2025-02-01,SMB,,579
ACC-004982,2025-03-01,SMB,,6268
ACC-004982,2025-04-01,SMB,,5552
ACC-004982,2025-05-01,SMB,,6326
ACC-004982,2025-06-01,SMB,,5610
ACC-004982,2025-07-01,SMB,,5894
ACC-004982,2025-08-01,SMB,,5224
ACC-004982,2025-09-01,SMB,,5989
ACC-004982,2025-10-01,SMB,,6305
ACC-004982,2025-11-01,SMB,,6527
ACC-004982,2025-12-01,SMB,,5870
ACC-004983,2024-08-01,SMB,,275
ACC-004983,2024-09-01,SMB,,2888
ACC-004983,2024-10-01,SMB,,3124
ACC-004983,2024-11-01,SMB,,3101
ACC-004983,2024-12-01,SMB,,2585
ACC-004983,2025-01-01,SMB,,3261
ACC-004983,2025-02-01,SMB,,3020
ACC-004983,2025-03-01,SMB,,3023
ACC-004983,2025-04-01,SMB,,3035
ACC-004983,2025-05-01,SMB,,3100
ACC-004983,2025-06-01,SMB,,2633
ACC-004983,2025-07-01,SMB,,2868
ACC-004983,2025-08-01,SMB,,3219
ACC-004983,2025-09-01,SMB,,3606
ACC-004983,2025-10-01,SMB,,3649
ACC-004983,2025-11-01,SMB,,3485
ACC-004983,2025-12-01,SMB,,2924
ACC-004984,2024-10-01,SMB,,487
ACC-004984,2024-11-01,SMB,,4378
ACC-004984,2024-12-01,SMB,,3414
ACC-004984,2025-01-01,SMB,,4058
ACC-004984,2025-02-01,SMB,,5060
ACC-004984,2025-03-01,SMB,,4589
ACC-004984,2025-04-01,SMB,,4133
ACC-004984,2025-05-01,SMB,,4530
ACC-004984,2025-06-01,SMB,,5324
ACC-004984,2025-07-01,SMB,,4793
ACC-004985,2024-11-01,SMB,,483
ACC-004985,2024-12-01,SMB,,4769
ACC-004985,2025-01-01,SMB,,5804
ACC-004985,2025-02-01,SMB,,5509
ACC-004985,2025-03-01,SMB,,5358
ACC-004985,2025-04-01,SMB,,5758
ACC-004985,2025-05-01,SMB,,4854
ACC-004985,2025-06-01,SMB,,4260
ACC-004985,2025-07-01,SMB,,4591
ACC-004985,2025-08-01,SMB,,4540
ACC-004985,2025-09-01,SMB,,5352
ACC-004985,2025-10-01,SMB,,5850
ACC-004985,2025-11-01,SMB,,5535
ACC-004985,2025-12-01,SMB,,4382
ACC-004986,2023-12-01,SMB,,412
ACC-004986,2024-01-01,SMB,,4096
ACC-004986,2024-02-01,SMB,,4350
ACC-004986,2024-03-01,SMB,,4725
ACC-004986,2024-04-01,SMB,,3637
ACC-004986,2024-05-01,SMB,,5210
ACC-004986,2024-06-01,SMB,,4065
ACC-004986,2024-07-01,SMB,,4331
ACC-004986,2024-08-01,SMB,,4467
ACC-004986,2024-09-01,SMB,,4794
ACC-004986,2024-10-01,SMB,,4639
ACC-004986,2024-11-01,SMB,,4605
ACC-004986,2024-12-01,SMB,,4652
ACC-004986,2025-01-01,SMB,,5786
ACC-004986,2025-02-01,SMB,,5335
ACC-004986,2025-03-01,SMB,,5093
ACC-004986,2025-04-01,SMB,,5665
ACC-004986,2025-05-01,SMB,,4860
ACC-004986,2025-06-01,SMB,,5366
ACC-004986,2025-07-01,SMB,,4885
ACC-004986,2025-08-01,SMB,,4517
ACC-004986,2025-09-01,SMB,,5553
ACC-004986,2025-10-01,SMB,,5739
ACC-004986,2025-11-01,SMB,,5356
ACC-004986,2025-12-01,SMB,,5152
ACC-004987,2025-01-01,SMB,,540
ACC-004987,2025-02-01,SMB,,6763
ACC-004987,2025-03-01,SMB,,7120
ACC-004987,2025-04-01,SMB,,5993
ACC-004987,2025-05-01,SMB,,6814
ACC-004987,2025-06-01,SMB,,6228
ACC-004987,2025-07-01,SMB,,6706
ACC-004987,2025-08-01,SMB,,6890
ACC-004987,2025-09-01,SMB,,6338
ACC-004987,2025-10-01,SMB,,8116
ACC-004987,2025-11-01,SMB,,7987
ACC-004987,2025-12-01,SMB,,5996
ACC-004988,2025-07-01,SMB,,266
ACC-004988,2025-08-01,SMB,,2604
ACC-004988,2025-09-01,SMB,,3074
ACC-004988,2025-10-01,SMB,,3174
ACC-004988,2025-11-01,SMB,,2718
ACC-004988,2025-12-01,SMB,,2693
ACC-004989,2022-10-01,SMB,,524
ACC-004989,2022-11-01,SMB,,5124
ACC-004989,2022-12-01,SMB,,3967
ACC-004989,2023-01-01,SMB,,4978
ACC-004989,2023-02-01,SMB,,4351
ACC-004989,2023-03-01,SMB,,5323
ACC-004989,2023-04-01,SMB,,5094
ACC-004989,2023-05-01,SMB,,5398
ACC-004989,2023-06-01,SMB,,5169
ACC-004989,2023-07-01,SMB,,4539
ACC-004989,2023-08-01,SMB,,4845
ACC-004989,2023-09-01,SMB,,5732
ACC-004989,2023-10-01,SMB,,5149
ACC-004989,2023-11-01,SMB,,5151
ACC-004989,2023-12-01,SMB,,4265
ACC-004989,2024-01-01,SMB,,6153
ACC-004989,2024-02-01,SMB,,5150
ACC-004989,2024-03-01,SMB,,6596
ACC-004989,2024-04-01,SMB,,5101
ACC-004989,2024-05-01,SMB,,6277
ACC-004989,2024-06-01,SMB,,6963
ACC-004989,2024-07-01,SMB,,5358
ACC-004989,2024-08-01,SMB,,6219
ACC-004989,2024-09-01,SMB,,6584
ACC-004989,2024-10-01,SMB,,7554
ACC-004989,2024-11-01,SMB,,6108
ACC-004989,2024-12-01,SMB,,5395
ACC-004989,2025-01-01,SMB,,7174
ACC-004989,2025-02-01,SMB,,7180
ACC-004989,2025-03-01,SMB,,5932
ACC-004989,2025-04-01,SMB,,7674
ACC-004989,2025-05-01,SMB,,6345
ACC-004989,2025-06-01,SMB,,6115
ACC-004989,2025-07-01,SMB,,6612
ACC-004989,2025-08-01,SMB,,7317
ACC-004989,2025-09-01,SMB,,6591
ACC-004989,2025-10-01,SMB,,6926
ACC-004989,2025-11-01,SMB,,6859
ACC-004989,2025-12-01,SMB,,5607
ACC-004990,2025-10-01,SMB,,680
ACC-004990,2025-11-01,SMB,,6905
ACC-004990,2025-12-01,SMB,,5470
ACC-004991,2025-05-01,SMB,,256
ACC-004991,2025-06-01,SMB,,2235
ACC-004991,2025-07-01,SMB,,1849
ACC-004991,2025-08-01,SMB,,2341
ACC-004991,2025-09-01,SMB,,2433
ACC-004991,2025-10-01,SMB,,2855
ACC-004991,2025-11-01,SMB,,2608
ACC-004991,2025-12-01,SMB,,2487
ACC-004992,2023-09-01,SMB,,500
ACC-004992,2023-10-01,SMB,,6361
ACC-004992,2023-11-01,SMB,,5590
ACC-004992,2023-12-01,SMB,,3943
ACC-004992,2024-01-01,SMB,,6164
ACC-004992,2024-02-01,SMB,,5062
ACC-004992,2024-03-01,SMB,,6337
ACC-004992,2024-04-01,SMB,,5981
ACC-004992,2024-05-01,SMB,,5787
ACC-004992,2024-06-01,SMB,,4674
ACC-004992,2024-07-01,SMB,,5544
ACC-004992,2024-08-01,SMB,,4727
ACC-004992,2024-09-01,SMB,,5405
ACC-004992,2024-10-01,SMB,,6381
ACC-004992,2024-11-01,SMB,,6077
ACC-004992,2024-12-01,SMB,,5176
ACC-004992,2025-01-01,SMB,,6766
ACC-004992,2025-02-01,SMB,,7066
ACC-004992,2025-03-01,SMB,,5875
ACC-004992,2025-04-01,SMB,,6418
ACC-004992,2025-05-01,SMB,,6422
ACC-004992,2025-06-01,SMB,,6210
ACC-004992,2025-07-01,SMB,,5803
ACC-004992,2025-08-01,SMB,,6422
ACC-004992,2025-09-01,SMB,,6437
ACC-004992,2025-10-01,SMB,,7511
ACC-004992,2025-11-01,SMB,,7159
ACC-004992,2025-12-01,SMB,,5111
ACC-004993,2025-05-01,SMB,,340
ACC-004993,2025-06-01,SMB,,3687
ACC-004993,2025-07-01,SMB,,2844
ACC-004993,2025-08-01,SMB,,2696
ACC-004993,2025-09-01,SMB,,3236
ACC-004993,2025-10-01,SMB,,3401
ACC-004993,2025-11-01,SMB,,3524
ACC-004993,2025-12-01,SMB,,2745
ACC-004994,2021-11-01,SMB,,265
ACC-004994,2021-12-01,SMB,,2008
ACC-004994,2022-01-01,SMB,,2930
ACC-004994,2022-02-01,SMB,,2620
ACC-004994,2022-03-01,SMB,,2654
ACC-004994,2022-04-01,SMB,,1565
ACC-004994,2022-05-01,SMB,,1211
ACC-004994,2022-06-01,SMB,,736
ACC-004994,2022-07-01,SMB,,719
ACC-004994,2022-08-01,SMB,,201
ACC-004995,2021-12-01,SMB,,366
ACC-004995,2022-01-01,SMB,,4858
ACC-004995,2022-02-01,SMB,,4112
ACC-004995,2022-03-01,SMB,,4110
ACC-004995,2022-04-01,SMB,,4648
ACC-004995,2022-05-01,SMB,,4787
ACC-004995,2022-06-01,SMB,,4272
ACC-004995,2022-07-01,SMB,,4183
ACC-004995,2022-08-01,SMB,,4571
ACC-004995,2022-09-01,SMB,,4224
ACC-004995,2022-10-01,SMB,,4624
ACC-004995,2022-11-01,SMB,,4954
ACC-004995,2022-12-01,SMB,,4628
ACC-004995,2023-01-01,SMB,,4840
ACC-004995,2023-02-01,SMB,,4620
ACC-004995,2023-03-01,SMB,,4766
ACC-004995,2023-04-01,SMB,,4816
ACC-004995,2023-05-01,SMB,,5207
ACC-004995,2023-06-01,SMB,,5043
ACC-004995,2023-07-01,SMB,,4557
ACC-004995,2023-08-01,SMB,,4959
ACC-004995,2023-09-01,SMB,,4955
ACC-004995,2023-10-01,SMB,,5264
ACC-004995,2023-11-01,SMB,,5169
ACC-004995,2023-12-01,SMB,,4123
ACC-004995,2024-01-01,SMB,,5200
ACC-004995,2024-02-01,SMB,,5007
ACC-004995,2024-03-01,SMB,,5722
ACC-004995,2024-04-01,SMB,,5471
ACC-004995,2024-05-01,SMB,,6385
ACC-004995,2024-06-01,SMB,,5281
ACC-004995,2024-07-01,SMB,,4877
ACC-004995,2024-08-01,SMB,,6806
ACC-004995,2024-09-01,SMB,,6063
ACC-004995,2024-10-01,SMB,,6494
ACC-004995,2024-11-01,SMB,,6649
ACC-004995,2024-12-01,SMB,,5573
ACC-004995,2025-01-01,SMB,,6155
ACC-004995,2025-02-01,SMB,,6444
ACC-004995,2025-03-01,SMB,,6880
ACC-004995,2025-04-01,SMB,,7071
ACC-004995,2025-05-01,SMB,,5998
ACC-004995,2025-06-01,SMB,,6587
ACC-004995,2025-07-01,SMB,,5565
ACC-004995,2025-08-01,SMB,,6319
ACC-004995,2025-09-01,SMB,,7440
ACC-004995,2025-10-01,SMB,,7606
ACC-004995,2025-11-01,SMB,,7186
ACC-004995,2025-12-01,SMB,,6910
ACC-004996,2020-07-01,SMB,,228
ACC-004996,2020-08-01,SMB,,2202
ACC-004996,2020-09-01,SMB,,2747
ACC-004996,2020-10-01,SMB,,2847
ACC-004996,2020-11-01,SMB,,2844
ACC-004996,2020-12-01,SMB,,3173
ACC-004996,2021-01-01,SMB,,4303
ACC-004996,2021-02-01,SMB,,5322
ACC-004996,2021-03-01,SMB,,5478
ACC-004996,2021-04-01,SMB,,5421
ACC-004996,2021-05-01,SMB,,6916
ACC-004996,2021-06-01,SMB,,6387
ACC-004996,2021-07-01,SMB,,6265
ACC-004996,2021-08-01,SMB,,6904
ACC-004996,2021-09-01,SMB,,8575
ACC-004996,2021-10-01,SMB,,10448
ACC-004996,2021-11-01,SMB,,11380
ACC-004996,2021-12-01,SMB,,10745
ACC-004996,2022-01-01,SMB,,12243
ACC-004996,2022-02-01,SMB,,15459
ACC-004996,2022-03-01,SMB,,18179
ACC-004996,2022-04-01,SMB,,16031
ACC-004996,2022-05-01,SMB,,22434
ACC-004996,2022-06-01,SMB,,21515
ACC-004996,2022-07-01,SMB,,26133
ACC-004996,2022-08-01,SMB,,30761
ACC-004996,2022-09-01,SMB,,36053
ACC-004996,2022-10-01,SMB,,34780
ACC-004996,2022-11-01,SMB,,39023
ACC-004996,2022-12-01,Commercial,12825.0,15341
ACC-004996,2023-01-01,Commercial,12825.0,18687
ACC-004996,2023-02-01,Commercial,12825.0,18974
ACC-004996,2023-03-01,Commercial,12825.0,19624
ACC-004996,2023-04-01,Commercial,12825.0,17405
ACC-004996,2023-05-01,Commercial,12825.0,17861
ACC-004996,2023-06-01,Commercial,12825.0,18439
ACC-004996,2023-07-01,Commercial,12825.0,16701
ACC-004996,2023-08-01,Commercial,12825.0,19748
ACC-004996,2023-09-01,Commercial,12825.0,18519
ACC-004996,2023-10-01,Commercial,12825.0,18555
ACC-004996,2023-11-01,Commercial,12825.0,20048
ACC-004996,2023-12-01,Commercial,16626.0,18247
ACC-004996,2024-01-01,Commercial,16626.0,19047
ACC-004996,2024-02-01,Commercial,16626.0,24014
ACC-004996,2024-03-01,Commercial,16626.0,23183
ACC-004996,2024-04-01,Commercial,16626.0,21491
ACC-004996,2024-05-01,Commercial,16626.0,22391
ACC-004996,2024-06-01,Commercial,16626.0,20399
ACC-004996,2024-07-01,Commercial,16626.0,20166
ACC-004996,2024-08-01,Commercial,16626.0,23244
ACC-004996,2024-09-01,Commercial,16626.0,19255
ACC-004996,2024-10-01,Commercial,16626.0,26354
ACC-004996,2024-11-01,Commercial,16626.0,20537
ACC-004996,2024-12-01,Commercial,24770.0,23056
ACC-004996,2025-01-01,Commercial,24770.0,29204
ACC-004996,2025-02-01,Commercial,24770.0,25772
ACC-004996,2025-03-01,Commercial,24770.0,23610
ACC-004996,2025-04-01,Commercial,24770.0,28771
ACC-004996,2025-05-01,Commercial,24770.0,22737
ACC-004996,2025-06-01,Commercial,24770.0,28258
ACC-004996,2025-07-01,Commercial,24770.0,24495
ACC-004996,2025-08-01,Commercial,24770.0,30933
ACC-004996,2025-09-01,Commercial,24770.0,29682
ACC-004996,2025-10-01,Commercial,24770.0,29655
ACC-004996,2025-11-01,Commercial,24770.0,25202
ACC-004996,2025-12-01,Commercial,34626.0,24911
ACC-004997,2025-11-01,SMB,,301
ACC-004997,2025-12-01,SMB,,2166
ACC-004998,2025-08-01,SMB,,554
ACC-004998,2025-09-01,SMB,,5047
ACC-004998,2025-10-01,SMB,,6183
ACC-004998,2025-11-01,SMB,,7724
ACC-004998,2025-12-01,SMB,,4845
ACC-004999,2021-04-01,SMB,,753
ACC-004999,2021-05-01,SMB,,6659
ACC-004999,2021-06-01,SMB,,6882
ACC-004999,2021-07-01,SMB,,6395
ACC-004999,2021-08-01,SMB,,6169
ACC-004999,2021-09-01,SMB,,7408
ACC-004999,2021-10-01,SMB,,7669
ACC-004999,2021-11-01,SMB,,7724
ACC-004999,2021-12-01,SMB,,5766
ACC-004999,2022-01-01,SMB,,7475
ACC-004999,2022-02-01,SMB,,7551
ACC-004999,2022-03-01,SMB,,7272
ACC-004999,2022-04-01,SMB,,8627
ACC-004999,2022-05-01,SMB,,7618
ACC-004999,2022-06-01,SMB,,8338
ACC-004999,2022-07-01,SMB,,7381
ACC-004999,2022-08-01,SMB,,6786
ACC-004999,2022-09-01,SMB,,9923
ACC-004999,2022-10-01,SMB,,8981
ACC-004999,2022-11-01,SMB,,5247
ACC-004999,2022-12-01,SMB,,2863
ACC-004999,2023-01-01,SMB,,3010
ACC-004999,2023-02-01,SMB,,2146
ACC-004999,2023-03-01,SMB,,1161
ACC-005000,2024-10-01,SMB,,151
ACC-005000,2024-11-01,SMB,,806
ACC-005000,2024-12-01,SMB,,380
ACC-005001,2024-05-01,SMB,,725
ACC-005001,2024-06-01,SMB,,7343
ACC-005001,2024-07-01,SMB,,6356
ACC-005001,2024-08-01,SMB,,6757
ACC-005001,2024-09-01,SMB,,6412
ACC-005001,2024-10-01,SMB,,8966
ACC-005001,2024-11-01,SMB,,6987
ACC-005001,2024-12-01,SMB,,6680
ACC-005001,2025-01-01,SMB,,7595
ACC-005001,2025-02-01,SMB,,7762
ACC-005001,2025-03-01,SMB,,8224
ACC-005001,2025-04-01,SMB,,7136
ACC-005001,2025-05-01,SMB,,8243
ACC-005001,2025-06-01,SMB,,7743
ACC-005001,2025-07-01,SMB,,7249
ACC-005001,2025-08-01,SMB,,7618
ACC-005001,2025-09-01,SMB,,7551
ACC-005001,2025-10-01,SMB,,8553
ACC-005001,2025-11-01,SMB,,6712
ACC-005001,2025-12-01,SMB,,7558
ACC-005002,2024-04-01,SMB,,391
ACC-005002,2024-05-01,SMB,,4027
ACC-005002,2024-06-01,SMB,,3149
ACC-005002,2024-07-01,SMB,,3652
ACC-005002,2024-08-01,SMB,,3253
ACC-005002,2024-09-01,SMB,,4520
ACC-005002,2024-10-01,SMB,,4076
ACC-005002,2024-11-01,SMB,,3874
ACC-005002,2024-12-01,SMB,,3871
ACC-005002,2025-01-01,SMB,,4416
ACC-005002,2025-02-01,SMB,,4637
ACC-005002,2025-03-01,SMB,,4239
ACC-005002,2025-04-01,SMB,,4965
ACC-005002,2025-05-01,SMB,,4626
ACC-005002,2025-06-01,SMB,,3679
ACC-005002,2025-07-01,SMB,,4828
ACC-005002,2025-08-01,SMB,,3705
ACC-005002,2025-09-01,SMB,,4083
ACC-005002,2025-10-01,SMB,,4466
ACC-005002,2025-11-01,SMB,,5470
ACC-005002,2025-12-01,SMB,,3506
ACC-005003,2020-05-01,SMB,,290
ACC-005003,2020-06-01,SMB,,2864
ACC-005003,2020-07-01,SMB,,3214
ACC-005003,2020-08-01,SMB,,2689
ACC-005003,2020-09-01,SMB,,3202
ACC-005003,2020-10-01,SMB,,3177
ACC-005003,2020-11-01,SMB,,3164
ACC-005003,2020-12-01,SMB,,2825
ACC-005003,2021-01-01,SMB,,3706
ACC-005003,2021-02-01,SMB,,3627
ACC-005003,2021-03-01,SMB,,3973
ACC-005003,2021-04-01,SMB,,3488
ACC-005003,2021-05-01,SMB,,3913
ACC-005003,2021-06-01,SMB,,3518
ACC-005003,2021-07-01,SMB,,2769
ACC-005003,2021-08-01,SMB,,3356
ACC-005003,2021-09-01,SMB,,3358
ACC-005003,2021-10-01,SMB,,4382
ACC-005003,2021-11-01,SMB,,3878
ACC-005003,2021-12-01,SMB,,3358
ACC-005003,2022-01-01,SMB,,3488
ACC-005003,2022-02-01,SMB,,3781
ACC-005003,2022-03-01,SMB,,3407
ACC-005003,2022-04-01,SMB,,4025
ACC-005003,2022-05-01,SMB,,3822
ACC-005003,2022-06-01,SMB,,3860
ACC-005003,2022-07-01,SMB,,3816
ACC-005003,2022-08-01,SMB,,3637
ACC-005003,2022-09-01,SMB,,4185
ACC-005003,2022-10-01,SMB,,4149
ACC-005003,2022-11-01,SMB,,4511
ACC-005003,2022-12-01,SMB,,3935
ACC-005003,2023-01-01,SMB,,4473
ACC-005003,2023-02-01,SMB,,4915
ACC-005003,2023-03-01,SMB,,4676
ACC-005003,2023-04-01,SMB,,4432
ACC-005003,2023-05-01,SMB,,4189
ACC-005003,2023-06-01,SMB,,4233
ACC-005003,2023-07-01,SMB,,4650
ACC-005003,2023-08-01,SMB,,4624
ACC-005003,2023-09-01,SMB,,4502
ACC-005003,2023-10-01,SMB,,4877
ACC-005003,2023-11-01,SMB,,5156
ACC-005003,2023-12-01,SMB,,4351
ACC-005003,2024-01-01,SMB,,5189
ACC-005003,2024-02-01,SMB,,6011
ACC-005003,2024-03-01,SMB,,4647
ACC-005003,2024-04-01,SMB,,5364
ACC-005003,2024-05-01,SMB,,5070
ACC-005003,2024-06-01,SMB,,5038
ACC-005003,2024-07-01,SMB,,5403
ACC-005003,2024-08-01,SMB,,4259
ACC-005003,2024-09-01,SMB,,5624
ACC-005003,2024-10-01,SMB,,5343
ACC-005003,2024-11-01,SMB,,5020
ACC-005003,2024-12-01,SMB,,4813
ACC-005003,2025-01-01,SMB,,5574
ACC-005003,2025-02-01,SMB,,6859
ACC-005003,2025-03-01,SMB,,5791
ACC-005003,2025-04-01,SMB,,7575
ACC-005003,2025-05-01,SMB,,5636
ACC-005003,2025-06-01,SMB,,5696
ACC-005003,2025-07-01,SMB,,4540
ACC-005003,2025-08-01,SMB,,5898
ACC-005003,2025-09-01,SMB,,7364
ACC-005003,2025-10-01,SMB,,7262
ACC-005003,2025-11-01,SMB,,5827
ACC-005003,2025-12-01,SMB,,4967
ACC-005004,2024-12-01,SMB,,295
ACC-005004,2025-01-01,SMB,,2781
ACC-005004,2025-02-01,SMB,,1766
ACC-005004,2025-03-01,SMB,,1544
ACC-005004,2025-04-01,SMB,,947
ACC-005004,2025-05-01,SMB,,644
ACC-005004,2025-06-01,SMB,,515
ACC-005005,2025-07-01,SMB,,327
ACC-005005,2025-08-01,SMB,,3558
ACC-005005,2025-09-01,SMB,,3500
ACC-005005,2025-10-01,SMB,,4099
ACC-005005,2025-11-01,SMB,,3760
ACC-005005,2025-12-01,SMB,,3450
ACC-005006,2023-06-01,SMB,,388
ACC-005006,2023-07-01,SMB,,4173
ACC-005006,2023-08-01,SMB,,6339
ACC-005006,2023-09-01,SMB,,12046
ACC-005006,2023-10-01,SMB,,16045
ACC-005006,2023-11-01,SMB,,24936
ACC-005006,2023-12-01,SMB,,28149
ACC-005006,2024-01-01,SMB,,45191
ACC-005006,2024-02-01,Commercial,25459.0,37517
ACC-005006,2024-03-01,Commercial,25459.0,42520
ACC-005006,2024-04-01,Commercial,25459.0,40137
ACC-005006,2024-05-01,Commercial,25459.0,35001
ACC-005006,2024-06-01,Commercial,25459.0,36032
ACC-005006,2024-07-01,Commercial,25459.0,33187
ACC-005006,2024-08-01,Commercial,25459.0,40502
ACC-005006,2024-09-01,Commercial,25459.0,36823
ACC-005006,2024-10-01,Commercial,25459.0,44890
ACC-005006,2024-11-01,Commercial,25459.0,35644
ACC-005006,2024-12-01,Commercial,25459.0,34156
ACC-005006,2025-01-01,Commercial,25459.0,43644
ACC-005006,2025-02-01,Commercial,25459.0,44534
ACC-005006,2025-03-01,Commercial,25459.0,39439
ACC-005006,2025-04-01,Commercial,25459.0,45477
ACC-005006,2025-05-01,Commercial,25459.0,44449
ACC-005006,2025-06-01,Commercial,25459.0,43724
ACC-005006,2025-07-01,Commercial,25459.0,48149
ACC-005006,2025-08-01,Commercial,25459.0,47694
ACC-005006,2025-09-01,Commercial,25459.0,43206
ACC-005006,2025-10-01,Commercial,25459.0,46017
ACC-005006,2025-11-01,Commercial,25459.0,46328
ACC-005006,2025-12-01,Commercial,25459.0,40316
ACC-005007,2021-05-01,SMB,,115
ACC-005007,2021-06-01,SMB,,1535
ACC-005007,2021-07-01,SMB,,879
ACC-005007,2021-08-01,SMB,,658
ACC-005007,2021-09-01,SMB,,353
ACC-005008,2024-10-01,SMB,,514
ACC-005008,2024-11-01,SMB,,5293
ACC-005008,2024-12-01,SMB,,4185
ACC-005008,2025-01-01,SMB,,5220
ACC-005008,2025-02-01,SMB,,4425
ACC-005008,2025-03-01,SMB,,4671
ACC-005008,2025-04-01,SMB,,4457
ACC-005008,2025-05-01,SMB,,5742
ACC-005008,2025-06-01,SMB,,5090
ACC-005008,2025-07-01,SMB,,4514
ACC-005008,2025-08-01,SMB,,4065
ACC-005008,2025-09-01,SMB,,4251
ACC-005008,2025-10-01,SMB,,5970
ACC-005008,2025-11-01,SMB,,4975
ACC-005008,2025-12-01,SMB,,3700
ACC-005009,2023-12-01,SMB,,305
ACC-005009,2024-01-01,SMB,,4705
ACC-005009,2024-02-01,SMB,,4685
ACC-005009,2024-03-01,SMB,,4857
ACC-005009,2024-04-01,SMB,,5556
ACC-005009,2024-05-01,SMB,,6729
ACC-005009,2024-06-01,SMB,,7168
ACC-005009,2024-07-01,SMB,,8775
ACC-005009,2024-08-01,SMB,,11955
ACC-005009,2024-09-01,SMB,,14211
ACC-005009,2024-10-01,SMB,,18398
ACC-005009,2024-11-01,SMB,,15091
ACC-005009,2024-12-01,SMB,,19140
ACC-005009,2025-01-01,SMB,,30149
ACC-005009,2025-02-01,SMB,,39020
ACC-005009,2025-03-01,SMB,,41738
ACC-005009,2025-04-01,SMB,,38884
ACC-005009,2025-05-01,Commercial,20622.0,32716
ACC-005009,2025-06-01,Commercial,20622.0,30788
ACC-005009,2025-07-01,Commercial,20622.0,27853
ACC-005009,2025-08-01,Commercial,20622.0,34671
ACC-005009,2025-09-01,Commercial,20622.0,33257
ACC-005009,2025-10-01,Commercial,20622.0,28717
ACC-005009,2025-11-01,Commercial,20622.0,31196
ACC-005009,2025-12-01,Commercial,20622.0,26726
ACC-005010,2025-11-01,SMB,,316
ACC-005010,2025-12-01,SMB,,2285
ACC-005011,2021-06-01,SMB,,379
ACC-005011,2021-07-01,SMB,,3994
ACC-005011,2021-08-01,SMB,,4620
ACC-005011,2021-09-01,SMB,,4567
ACC-005011,2021-10-01,SMB,,4672
ACC-005011,2021-11-01,SMB,,4215
ACC-005011,2021-12-01,SMB,,3955
ACC-005011,2022-01-01,SMB,,4160
ACC-005011,2022-02-01,SMB,,4991
ACC-005011,2022-03-01,SMB,,5326
ACC-005011,2022-04-01,SMB,,4779
ACC-005011,2022-05-01,SMB,,5198
ACC-005011,2022-06-01,SMB,,4099
ACC-005011,2022-07-01,SMB,,3982
ACC-005011,2022-08-01,SMB,,5009
ACC-005011,2022-09-01,SMB,,4764
ACC-005011,2022-10-01,SMB,,5457
ACC-005011,2022-11-01,SMB,,5593
ACC-005011,2022-12-01,SMB,,3729
ACC-005011,2023-01-01,SMB,,4712
ACC-005011,2023-02-01,SMB,,5290
ACC-005011,2023-03-01,SMB,,5055
ACC-005011,2023-04-01,SMB,,5526
ACC-005011,2023-05-01,SMB,,5175
ACC-005011,2023-06-01,SMB,,2053
ACC-005011,2023-07-01,SMB,,2090
ACC-005011,2023-08-01,SMB,,1306
ACC-005011,2023-09-01,SMB,,1492
ACC-005011,2023-10-01,SMB,,652
ACC-005012,2025-05-01,SMB,,773
ACC-005012,2025-06-01,SMB,,7909
ACC-005012,2025-07-01,SMB,,6869
ACC-005012,2025-08-01,SMB,,5948
ACC-005012,2025-09-01,SMB,,7585
ACC-005012,2025-10-01,SMB,,9345
ACC-005012,2025-11-01,SMB,,7390
ACC-005012,2025-12-01,SMB,,7427
ACC-005013,2025-09-01,SMB,,394
ACC-005013,2025-10-01,SMB,,4057
ACC-005013,2025-11-01,SMB,,3799
ACC-005013,2025-12-01,SMB,,3284
ACC-005014,2025-11-01,SMB,,139
ACC-005014,2025-12-01,SMB,,1462
ACC-005015,2022-06-01,SMB,,491
ACC-005015,2022-07-01,SMB,,4809
ACC-005015,2022-08-01,SMB,,4641
ACC-005015,2022-09-01,SMB,,5436
ACC-005015,2022-10-01,SMB,,5884
ACC-005015,2022-11-01,SMB,,6215
ACC-005015,2022-12-01,SMB,,5521
ACC-005015,2023-01-01,SMB,,7760
ACC-005015,2023-02-01,SMB,,8099
ACC-005015,2023-03-01,SMB,,9147
ACC-005015,2023-04-01,SMB,,9327
ACC-005015,2023-05-01,SMB,,9899
ACC-005015,2023-06-01,SMB,,9423
