event_id,lead_id,campaign_id,channel,event_type,event_timestamp
EVT-00083023,LD-028547,CMP-00142,community,event_registration,2024-11-02 17:04:14
EVT-00083024,LD-028547,CMP-00138,paid,paid_asset_download,2024-11-07 18:32:24
EVT-00083025,LD-028548,CMP-00142,community,event_registration,2024-10-01 13:53:31
EVT-00083026,LD-028548,CMP-00142,community,event_attendance,2024-10-01 16:21:53
EVT-00083027,LD-028548,CMP-00142,community,event_attendance,2024-10-04 18:19:02
EVT-00083028,LD-028549,CMP-00142,community,event_registration,2024-10-01 09:16:23
EVT-00083029,LD-028549,CMP-00142,community,community_join,2024-10-05 10:56:51
EVT-00083030,LD-028549,CMP-00142,community,community_join,2024-10-05 11:23:26
EVT-00083031,LD-028549,CMP-00138,paid,landing_page_view,2024-10-05 13:14:29
EVT-00083032,LD-028549,CMP-00142,community,community_join,2024-10-07 20:24:28
EVT-00083033,LD-028550,CMP-00136,organic,organic_search_visit,2024-10-02 09:03:52
EVT-00083034,LD-028550,CMP-00136,organic,docs_view,2024-10-02 10:43:50
EVT-00083035,LD-028550,CMP-00136,organic,blog_view,2024-10-07 14:56:23
EVT-00083036,LD-028550,CMP-00136,organic,content_download,2024-10-09 17:01:57
EVT-00083037,LD-028551,CMP-00138,paid,ad_click,2024-10-02 12:51:40
EVT-00083038,LD-028551,CMP-00141,paid,paid_asset_download,2024-10-17 16:52:26
EVT-00083039,LD-028551,CMP-00138,paid,landing_page_view,2024-11-01 20:46:10
EVT-00083040,LD-028552,CMP-00136,organic,organic_search_visit,2024-10-02 08:44:30
EVT-00083041,LD-028552,CMP-00138,paid,landing_page_view,2024-10-02 13:46:16
EVT-00083042,LD-028552,CMP-00136,organic,blog_view,2024-10-02 14:59:36
EVT-00083043,LD-028552,CMP-00136,organic,content_download,2024-10-02 15:07:01
EVT-00083044,LD-028552,CMP-00136,organic,docs_view,2024-10-02 16:24:23
EVT-00083045,LD-028552,CMP-00136,organic,organic_search_visit,2024-10-02 18:25:42
EVT-00083046,LD-028553,CMP-00136,organic,organic_search_visit,2024-10-02 08:14:21
EVT-00083047,LD-028553,CMP-00136,organic,blog_view,2024-10-02 13:51:29
EVT-00083048,LD-028553,CMP-00136,organic,docs_view,2024-10-03 15:37:52
EVT-00083049,LD-028553,CMP-00136,organic,docs_view,2024-10-04 18:05:14
EVT-00083050,LD-028553,CMP-00136,organic,blog_view,2024-10-07 19:12:14
EVT-00083051,LD-028553,CMP-00136,organic,docs_view,2024-10-08 20:48:10
EVT-00083052,LD-028554,CMP-00136,organic,organic_search_visit,2024-10-02 09:37:11
EVT-00083053,LD-028554,CMP-00136,organic,docs_view,2024-10-02 09:59:14
EVT-00083054,LD-028554,CMP-00136,organic,organic_search_visit,2024-10-02 16:19:38
EVT-00083055,LD-028554,CMP-00136,organic,organic_search_visit,2024-10-02 18:43:04
EVT-00083056,LD-028554,CMP-00136,organic,docs_view,2024-10-02 19:59:08
EVT-00083057,LD-028554,CMP-00136,organic,blog_view,2024-10-02 20:10:40
EVT-00083058,LD-028555,CMP-00136,organic,organic_search_visit,2024-10-02 18:10:00
EVT-00083059,LD-028555,CMP-00136,organic,content_download,2024-10-02 20:04:05
EVT-00083060,LD-028555,CMP-00136,organic,docs_view,2024-10-02 20:06:24
EVT-00083061,LD-028556,CMP-00136,organic,organic_search_visit,2024-10-02 13:56:44
EVT-00083062,LD-028556,CMP-00136,organic,organic_search_visit,2024-10-05 18:46:34
EVT-00083063,LD-028557,CMP-00136,organic,organic_search_visit,2024-10-02 20:23:49
EVT-00083064,LD-028558,CMP-00136,organic,organic_search_visit,2024-10-02 09:44:24
EVT-00083065,LD-028558,CMP-00136,organic,blog_view,2024-10-02 18:22:12
EVT-00083066,LD-028559,CMP-00136,organic,organic_search_visit,2024-10-02 08:17:22
EVT-00083067,LD-028559,CMP-00136,organic,content_download,2024-10-21 08:38:05
EVT-00083068,LD-028559,CMP-00136,organic,docs_view,2024-10-24 13:01:49
EVT-00083069,LD-028559,CMP-00136,organic,content_download,2024-10-30 17:37:44
EVT-00083070,LD-028559,CMP-00137,organic,content_download,2024-10-30 18:50:25
EVT-00083071,LD-028560,CMP-00136,organic,organic_search_visit,2024-10-02 09:22:13
EVT-00083072,LD-028560,CMP-00136,organic,docs_view,2024-10-04 10:14:46
EVT-00083073,LD-028560,CMP-00136,organic,organic_search_visit,2024-10-05 15:03:15
EVT-00083074,LD-028560,CMP-00136,organic,blog_view,2024-10-07 16:01:34
EVT-00083075,LD-028561,CMP-00136,organic,organic_search_visit,2024-10-02 10:10:51
EVT-00083076,LD-028561,CMP-00136,organic,blog_view,2024-10-05 13:40:05
EVT-00083077,LD-028561,CMP-00137,organic,blog_view,2024-10-05 15:52:04
EVT-00083078,LD-028561,CMP-00137,organic,blog_view,2024-10-12 17:10:21
EVT-00083079,LD-028562,CMP-00138,paid,ad_click,2024-10-02 11:35:48
EVT-00083080,LD-028562,CMP-00139,paid,landing_page_view,2024-10-06 15:16:46
EVT-00083081,LD-028563,CMP-00138,paid,ad_click,2024-10-02 11:48:18
EVT-00083082,LD-028563,CMP-00138,paid,retargeting_click,2024-10-02 13:45:50
EVT-00083083,LD-028563,CMP-00138,paid,landing_page_view,2024-10-04 16:43:46
EVT-00083084,LD-028563,CMP-00138,paid,landing_page_view,2024-10-10 16:50:30
EVT-00083085,LD-028564,CMP-00138,paid,ad_click,2024-10-02 12:21:53
EVT-00083086,LD-028565,CMP-00138,paid,ad_click,2024-10-02 09:06:33
EVT-00083087,LD-028566,CMP-00138,paid,ad_click,2024-10-02 09:07:22
EVT-00083088,LD-028567,CMP-00138,paid,ad_click,2024-10-02 11:45:07
EVT-00083089,LD-028567,CMP-00138,paid,landing_page_view,2024-10-03 12:16:03
EVT-00083090,LD-028567,CMP-00138,paid,retargeting_click,2024-10-05 13:35:47
EVT-00083091,LD-028567,CMP-00138,paid,retargeting_click,2024-10-06 17:59:13
EVT-00083092,LD-028568,CMP-00138,paid,ad_click,2024-10-02 14:19:03
EVT-00083093,LD-028569,CMP-00138,paid,ad_click,2024-10-02 16:09:32
EVT-00083094,LD-028569,CMP-00138,paid,landing_page_view,2024-10-02 17:23:12
EVT-00083095,LD-028569,CMP-00138,paid,landing_page_view,2024-10-02 18:31:03
EVT-00083096,LD-028569,CMP-00138,paid,landing_page_view,2024-10-02 20:47:19
EVT-00083097,LD-028569,CMP-00138,paid,retargeting_click,2024-10-03 20:57:17
EVT-00083098,LD-028570,CMP-00142,community,event_registration,2024-10-02 15:40:21
EVT-00083099,LD-028570,CMP-00142,community,event_attendance,2024-10-02 17:56:13
EVT-00083100,LD-028571,CMP-00142,community,event_registration,2024-10-02 10:38:19
EVT-00083101,LD-028572,CMP-00142,community,event_registration,2024-10-02 08:42:12
EVT-00083102,LD-028572,CMP-00142,community,event_attendance,2024-10-09 08:43:45
EVT-00083103,LD-028572,CMP-00142,community,event_attendance,2024-10-15 10:30:30
EVT-00083104,LD-028572,CMP-00142,community,community_join,2024-10-17 14:06:57
EVT-00083105,LD-028572,CMP-00142,community,event_attendance,2024-10-21 16:06:55
EVT-00083106,LD-028572,CMP-00142,community,community_post,2024-10-22 18:08:25
EVT-00083107,LD-028573,CMP-00143,community,event_registration,2024-10-02 13:03:54
EVT-00083108,LD-028574,CMP-00143,community,event_registration,2024-10-02 08:16:38
EVT-00083109,LD-028574,CMP-00143,community,community_post,2024-10-02 10:20:27
EVT-00083110,LD-028574,CMP-00143,community,event_attendance,2024-10-03 11:17:04
EVT-00083111,LD-028574,CMP-00143,community,event_attendance,2024-10-04 14:52:11
EVT-00083112,LD-028575,CMP-00143,community,event_registration,2024-10-02 09:03:28
EVT-00083113,LD-028575,CMP-00143,community,event_registration,2024-10-03 20:12:25
EVT-00083114,LD-028576,CMP-00136,organic,organic_search_visit,2024-10-03 12:27:53
EVT-00083115,LD-028576,CMP-00144,community,event_attendance,2024-10-05 14:02:25
EVT-00083116,LD-028577,CMP-00136,organic,organic_search_visit,2024-10-03 10:00:52
EVT-00083117,LD-028577,CMP-00136,organic,docs_view,2024-10-03 18:10:56
EVT-00083118,LD-028578,CMP-00136,organic,organic_search_visit,2024-10-03 10:39:41
EVT-00083119,LD-028578,CMP-00136,organic,blog_view,2024-10-10 12:51:33
EVT-00083120,LD-028578,CMP-00136,organic,blog_view,2024-10-10 17:03:00
EVT-00083121,LD-028578,CMP-00136,organic,content_download,2024-10-12 18:01:09
EVT-00083122,LD-028578,CMP-00136,organic,docs_view,2024-10-13 18:35:35
EVT-00083123,LD-028578,CMP-00140,paid,paid_asset_download,2024-10-17 20:24:01
EVT-00083124,LD-028579,CMP-00136,organic,organic_search_visit,2024-10-03 10:38:33
EVT-00083125,LD-028579,CMP-00136,organic,content_download,2024-10-03 11:06:43
EVT-00083126,LD-028579,CMP-00136,organic,docs_view,2024-10-03 11:26:58
EVT-00083127,LD-028580,CMP-00136,organic,organic_search_visit,2024-10-03 08:12:52
EVT-00083128,LD-028580,CMP-00136,organic,blog_view,2024-10-03 09:05:23
EVT-00083129,LD-028580,CMP-00136,organic,docs_view,2024-10-04 09:55:31
EVT-00083130,LD-028580,CMP-00136,organic,organic_search_visit,2024-10-04 11:52:38
EVT-00083131,LD-028581,CMP-00136,organic,organic_search_visit,2024-10-03 17:20:41
EVT-00083132,LD-028582,CMP-00136,organic,organic_search_visit,2024-10-03 08:07:33
EVT-00083133,LD-028582,CMP-00136,organic,blog_view,2024-10-04 11:11:46
EVT-00083134,LD-028582,CMP-00139,paid,retargeting_click,2024-10-12 12:52:20
EVT-00083135,LD-028583,CMP-00138,paid,ad_click,2024-10-03 09:25:14
EVT-00083136,LD-028584,CMP-00138,paid,ad_click,2024-10-03 13:03:20
EVT-00083137,LD-028584,CMP-00138,paid,retargeting_click,2024-10-09 16:38:20
EVT-00083138,LD-028585,CMP-00138,paid,ad_click,2024-10-03 19:39:33
EVT-00083139,LD-028586,CMP-00138,paid,ad_click,2024-10-03 20:42:33
EVT-00083140,LD-028587,CMP-00138,paid,ad_click,2024-10-03 09:52:06
EVT-00083141,LD-028587,CMP-00138,paid,landing_page_view,2024-10-05 10:02:50
EVT-00083142,LD-028587,CMP-00138,paid,paid_asset_download,2024-10-08 15:44:48
EVT-00083143,LD-028588,CMP-00138,paid,ad_click,2024-10-03 15:31:09
EVT-00083144,LD-028588,CMP-00136,organic,docs_view,2024-10-05 18:48:19
EVT-00083145,LD-028589,CMP-00138,paid,ad_click,2024-10-03 15:45:26
EVT-00083146,LD-028589,CMP-00138,paid,landing_page_view,2024-10-05 17:46:01
EVT-00083147,LD-028589,CMP-00138,paid,retargeting_click,2024-10-16 19:40:11
EVT-00083148,LD-028590,CMP-00138,paid,ad_click,2024-10-03 11:11:02
EVT-00083149,LD-028591,CMP-00138,paid,ad_click,2024-10-03 08:39:25
EVT-00083150,LD-028591,CMP-00138,paid,retargeting_click,2024-10-03 09:35:57
EVT-00083151,LD-028592,CMP-00138,paid,ad_click,2024-10-03 08:54:50
EVT-00083152,LD-028592,CMP-00138,paid,retargeting_click,2024-10-03 14:36:33
EVT-00083153,LD-028592,CMP-00136,organic,blog_view,2024-10-03 15:48:28
EVT-00083154,LD-028592,CMP-00138,paid,retargeting_click,2024-10-04 16:37:31
EVT-00083155,LD-028592,CMP-00138,paid,paid_asset_download,2024-10-04 20:27:30
EVT-00083156,LD-028593,CMP-00138,paid,ad_click,2024-10-03 11:28:44
EVT-00083157,LD-028593,CMP-00138,paid,landing_page_view,2024-10-15 18:38:32
EVT-00083158,LD-028593,CMP-00138,paid,landing_page_view,2024-10-21 18:48:53
EVT-00083159,LD-028594,CMP-00143,community,event_registration,2024-10-03 18:52:51
EVT-00083160,LD-028595,CMP-00138,paid,ad_click,2024-10-04 10:32:27
EVT-00083161,LD-028595,CMP-00138,paid,landing_page_view,2024-10-04 14:15:43
EVT-00083162,LD-028595,CMP-00138,paid,landing_page_view,2024-11-05 15:57:59
EVT-00083163,LD-028596,CMP-00136,organic,organic_search_visit,2024-10-04 09:28:52
EVT-00083164,LD-028596,CMP-00136,organic,blog_view,2024-10-08 09:33:51
EVT-00083165,LD-028596,CMP-00136,organic,organic_search_visit,2024-10-10 11:26:32
EVT-00083166,LD-028596,CMP-00140,paid,retargeting_click,2024-10-10 15:00:40
EVT-00083167,LD-028596,CMP-00136,organic,blog_view,2024-10-14 15:28:26
EVT-00083168,LD-028596,CMP-00136,organic,blog_view,2024-10-22 15:57:10
EVT-00083169,LD-028597,CMP-00136,organic,organic_search_visit,2024-10-04 11:34:10
EVT-00083170,LD-028597,CMP-00136,organic,blog_view,2024-10-05 11:55:48
EVT-00083171,LD-028597,CMP-00136,organic,docs_view,2024-10-05 13:05:59
EVT-00083172,LD-028597,CMP-00136,organic,docs_view,2024-10-05 16:08:34
EVT-00083173,LD-028597,CMP-00136,organic,content_download,2024-10-06 17:09:12
EVT-00083174,LD-028597,CMP-00136,organic,docs_view,2024-10-07 18:59:45
EVT-00083175,LD-028597,CMP-00136,organic,docs_view,2024-10-07 20:48:09
EVT-00083176,LD-028598,CMP-00136,organic,organic_search_visit,2024-10-04 14:02:35
EVT-00083177,LD-028599,CMP-00136,organic,organic_search_visit,2024-10-04 10:00:20
EVT-00083178,LD-028599,CMP-00136,organic,docs_view,2024-10-05 14:03:03
EVT-00083179,LD-028599,CMP-00136,organic,blog_view,2024-10-10 16:56:47
EVT-00083180,LD-028600,CMP-00136,organic,organic_search_visit,2024-10-04 08:06:18
EVT-00083181,LD-028600,CMP-00136,organic,docs_view,2024-10-08 09:00:05
EVT-00083182,LD-028600,CMP-00144,community,community_join,2024-10-09 17:49:14
EVT-00083183,LD-028600,CMP-00136,organic,docs_view,2024-10-11 19:21:02
EVT-00083184,LD-028601,CMP-00136,organic,organic_search_visit,2024-10-04 10:23:45
EVT-00083185,LD-028601,CMP-00136,organic,content_download,2024-10-08 12:16:58
EVT-00083186,LD-028602,CMP-00136,organic,organic_search_visit,2024-10-04 12:12:35
EVT-00083187,LD-028602,CMP-00136,organic,docs_view,2024-10-06 17:22:08
EVT-00083188,LD-028603,CMP-00136,organic,organic_search_visit,2024-10-04 10:53:08
EVT-00083189,LD-028603,CMP-00136,organic,blog_view,2024-10-04 12:11:25
EVT-00083190,LD-028603,CMP-00136,organic,blog_view,2024-10-04 12:35:56
EVT-00083191,LD-028603,CMP-00136,organic,organic_search_visit,2024-10-06 15:54:40
EVT-00083192,LD-028603,CMP-00137,organic,content_download,2024-10-06 20:29:20
EVT-00083193,LD-028604,CMP-00137,organic,organic_search_visit,2024-10-04 17:39:37
EVT-00083194,LD-028605,CMP-00137,organic,organic_search_visit,2024-10-04 09:55:15
EVT-00083195,LD-028605,CMP-00136,organic,docs_view,2024-10-05 15:50:06
EVT-00083196,LD-028606,CMP-00137,organic,organic_search_visit,2024-10-04 12:35:18
EVT-00083197,LD-028606,CMP-00137,organic,content_download,2024-10-04 13:12:10
EVT-00083198,LD-028606,CMP-00138,paid,retargeting_click,2024-10-04 18:20:21
EVT-00083199,LD-028607,CMP-00137,organic,organic_search_visit,2024-10-04 13:21:07
EVT-00083200,LD-028607,CMP-00137,organic,docs_view,2024-10-16 14:49:16
EVT-00083201,LD-028608,CMP-00137,organic,organic_search_visit,2024-10-04 10:43:18
EVT-00083202,LD-028608,CMP-00137,organic,organic_search_visit,2024-10-07 18:27:20
EVT-00083203,LD-028609,CMP-00138,paid,ad_click,2024-10-04 08:12:13
EVT-00083204,LD-028609,CMP-00138,paid,retargeting_click,2024-10-10 20:40:17
EVT-00083205,LD-028610,CMP-00138,paid,ad_click,2024-10-04 10:53:24
EVT-00083206,LD-028610,CMP-00138,paid,paid_asset_download,2024-10-05 16:35:47
EVT-00083207,LD-028611,CMP-00138,paid,ad_click,2024-10-04 18:12:33
EVT-00083208,LD-028612,CMP-00138,paid,ad_click,2024-10-04 08:05:05
EVT-00083209,LD-028612,CMP-00138,paid,landing_page_view,2024-10-09 14:54:59
EVT-00083210,LD-028612,CMP-00138,paid,retargeting_click,2024-10-11 17:05:36
EVT-00083211,LD-028613,CMP-00138,paid,ad_click,2024-10-04 08:19:39
EVT-00083212,LD-028613,CMP-00140,paid,paid_asset_download,2024-10-06 10:41:35
EVT-00083213,LD-028614,CMP-00142,community,event_registration,2024-10-04 13:11:33
EVT-00083214,LD-028614,CMP-00142,community,event_attendance,2024-10-24 18:48:41
EVT-00083215,LD-028615,CMP-00143,community,event_registration,2024-10-04 10:26:59
EVT-00083216,LD-028615,CMP-00143,community,community_join,2024-10-05 10:48:47
EVT-00083217,LD-028615,CMP-00143,community,event_attendance,2024-10-06 15:48:21
EVT-00083218,LD-028615,CMP-00143,community,community_join,2024-10-11 18:47:53
EVT-00083219,LD-028615,CMP-00143,community,community_join,2024-10-13 18:53:42
EVT-00083220,LD-028615,CMP-00143,community,community_join,2024-10-15 20:27:24
EVT-00083221,LD-028616,CMP-00143,community,event_registration,2024-10-04 18:41:32
EVT-00083222,LD-028616,CMP-00143,community,community_post,2024-10-06 19:16:43
EVT-00083223,LD-028616,CMP-00143,community,event_attendance,2024-10-11 20:09:14
EVT-00083224,LD-028617,CMP-00143,community,event_registration,2024-10-04 11:19:59
EVT-00083225,LD-028617,CMP-00143,community,event_attendance,2024-10-06 14:49:19
EVT-00083226,LD-028617,CMP-00143,community,event_attendance,2024-10-06 16:42:48
EVT-00083227,LD-028617,CMP-00143,community,community_post,2024-10-11 17:02:08
EVT-00083228,LD-028617,CMP-00142,community,community_post,2024-10-14 18:15:14
EVT-00083229,LD-028617,CMP-00143,community,community_post,2024-10-16 19:04:18
EVT-00083230,LD-028618,CMP-00143,community,event_registration,2024-10-04 10:12:57
EVT-00083231,LD-028618,CMP-00143,community,community_post,2024-10-05 10:56:47
EVT-00083232,LD-028619,CMP-00138,paid,ad_click,2024-10-05 09:24:30
EVT-00083233,LD-028619,CMP-00138,paid,retargeting_click,2024-10-11 12:18:49
EVT-00083234,LD-028619,CMP-00138,paid,paid_asset_download,2024-10-20 14:11:12
EVT-00083235,LD-028619,CMP-00138,paid,paid_asset_download,2024-11-06 18:11:21
EVT-00083236,LD-028619,CMP-00138,paid,paid_asset_download,2024-11-13 18:41:32
EVT-00083237,LD-028619,CMP-00138,paid,landing_page_view,2024-11-24 19:40:21
EVT-00083238,LD-028620,CMP-00144,community,event_registration,2024-10-05 10:28:26
EVT-00083239,LD-028620,CMP-00144,community,event_registration,2024-10-10 13:37:14
EVT-00083240,LD-028620,CMP-00136,organic,blog_view,2024-10-24 13:43:15
EVT-00083241,LD-028620,CMP-00144,community,community_post,2024-10-25 16:51:20
EVT-00083242,LD-028620,CMP-00141,paid,landing_page_view,2024-11-01 18:37:44
EVT-00083243,LD-028620,CMP-00144,community,event_attendance,2024-11-02 18:38:16
EVT-00083244,LD-028620,CMP-00143,community,event_attendance,2024-11-05 20:55:50
EVT-00083245,LD-028621,CMP-00138,paid,ad_click,2024-10-05 09:09:14
EVT-00083246,LD-028621,CMP-00138,paid,ad_click,2024-10-05 09:17:23
EVT-00083247,LD-028621,CMP-00138,paid,retargeting_click,2024-10-05 09:23:22
EVT-00083248,LD-028621,CMP-00138,paid,retargeting_click,2024-10-07 10:08:21
EVT-00083249,LD-028621,CMP-00138,paid,landing_page_view,2024-10-07 10:43:24
EVT-00083250,LD-028621,CMP-00138,paid,paid_asset_download,2024-10-07 10:48:43
EVT-00083251,LD-028621,CMP-00139,paid,landing_page_view,2024-10-08 11:27:00
EVT-00083252,LD-028621,CMP-00139,paid,landing_page_view,2024-10-09 12:17:54
EVT-00083253,LD-028621,CMP-00138,paid,landing_page_view,2024-10-10 14:25:44
EVT-00083254,LD-028621,CMP-00138,paid,landing_page_view,2024-10-11 14:53:45
EVT-00083255,LD-028621,CMP-00140,paid,retargeting_click,2024-10-11 15:57:46
EVT-00083256,LD-028621,CMP-00138,paid,landing_page_view,2024-10-13 16:20:45
EVT-00083257,LD-028621,CMP-00138,paid,retargeting_click,2024-10-13 17:12:22
EVT-00083258,LD-028621,CMP-00138,paid,landing_page_view,2024-10-13 18:18:44
EVT-00083259,LD-028621,CMP-00138,paid,retargeting_click,2024-10-14 18:52:22
EVT-00083260,LD-028621,CMP-00137,organic,blog_view,2024-10-14 19:08:13
EVT-00083261,LD-028621,CMP-00138,paid,landing_page_view,2024-10-14 20:33:00
EVT-00083262,LD-028621,CMP-00138,paid,ad_click,2024-10-15 20:36:12
EVT-00083263,LD-028622,CMP-00136,organic,organic_search_visit,2024-10-05 12:19:16
EVT-00083264,LD-028622,CMP-00136,organic,blog_view,2024-10-12 12:46:57
EVT-00083265,LD-028622,CMP-00136,organic,content_download,2024-10-17 14:15:55
EVT-00083266,LD-028622,CMP-00139,paid,ad_click,2024-10-17 19:13:01
EVT-00083267,LD-028623,CMP-00136,organic,organic_search_visit,2024-10-05 09:51:26
EVT-00083268,LD-028623,CMP-00136,organic,blog_view,2024-10-07 13:15:35
EVT-00083269,LD-028623,CMP-00136,organic,docs_view,2024-10-14 19:04:38
EVT-00083270,LD-028624,CMP-00136,organic,organic_search_visit,2024-10-05 08:37:51
EVT-00083271,LD-028624,CMP-00136,organic,content_download,2024-10-05 09:47:25
EVT-00083272,LD-028624,CMP-00136,organic,organic_search_visit,2024-10-05 19:59:50
EVT-00083273,LD-028624,CMP-00136,organic,content_download,2024-10-18 20:20:19
EVT-00083274,LD-028624,CMP-00136,organic,docs_view,2024-10-23 20:28:58
EVT-00083275,LD-028625,CMP-00136,organic,organic_search_visit,2024-10-05 10:12:01
EVT-00083276,LD-028625,CMP-00136,organic,organic_search_visit,2024-10-06 14:08:52
EVT-00083277,LD-028625,CMP-00136,organic,docs_view,2024-10-08 16:02:40
EVT-00083278,LD-028626,CMP-00136,organic,organic_search_visit,2024-10-05 16:32:40
EVT-00083279,LD-028627,CMP-00136,organic,organic_search_visit,2024-10-05 13:56:39
EVT-00083280,LD-028627,CMP-00136,organic,docs_view,2024-10-05 17:33:00
EVT-00083281,LD-028627,CMP-00136,organic,content_download,2024-10-06 18:59:23
EVT-00083282,LD-028627,CMP-00136,organic,blog_view,2024-10-08 19:31:27
EVT-00083283,LD-028628,CMP-00137,organic,organic_search_visit,2024-10-05 08:46:34
EVT-00083284,LD-028628,CMP-00137,organic,blog_view,2024-10-05 16:20:07
EVT-00083285,LD-028629,CMP-00137,organic,organic_search_visit,2024-10-05 14:17:29
EVT-00083286,LD-028629,CMP-00137,organic,content_download,2024-10-11 15:28:40
EVT-00083287,LD-028629,CMP-00139,paid,landing_page_view,2024-10-25 15:54:37
EVT-00083288,LD-028629,CMP-00137,organic,blog_view,2024-10-30 17:40:46
EVT-00083289,LD-028630,CMP-00137,organic,organic_search_visit,2024-10-05 09:54:51
EVT-00083290,LD-028630,CMP-00137,organic,content_download,2024-10-06 12:19:31
EVT-00083291,LD-028630,CMP-00137,organic,content_download,2024-10-07 12:50:17
EVT-00083292,LD-028630,CMP-00137,organic,organic_search_visit,2024-10-10 16:12:59
EVT-00083293,LD-028630,CMP-00137,organic,blog_view,2024-10-13 19:20:16
EVT-00083294,LD-028630,CMP-00137,organic,blog_view,2024-10-14 19:30:53
EVT-00083295,LD-028631,CMP-00137,organic,organic_search_visit,2024-10-05 09:23:43
EVT-00083296,LD-028631,CMP-00137,organic,blog_view,2024-10-07 09:31:59
EVT-00083297,LD-028631,CMP-00138,paid,retargeting_click,2024-10-07 10:17:47
EVT-00083298,LD-028631,CMP-00137,organic,docs_view,2024-10-09 11:26:05
EVT-00083299,LD-028631,CMP-00137,organic,content_download,2024-10-11 14:35:11
EVT-00083300,LD-028632,CMP-00137,organic,organic_search_visit,2024-10-05 08:03:44
EVT-00083301,LD-028632,CMP-00137,organic,blog_view,2024-10-09 08:24:07
EVT-00083302,LD-028632,CMP-00137,organic,docs_view,2024-10-16 09:31:29
EVT-00083303,LD-028632,CMP-00143,community,event_attendance,2024-10-16 11:43:37
EVT-00083304,LD-028632,CMP-00137,organic,docs_view,2024-10-19 12:48:01
EVT-00083305,LD-028632,CMP-00137,organic,blog_view,2024-10-19 13:00:27
EVT-00083306,LD-028632,CMP-00136,organic,organic_search_visit,2024-10-21 13:28:33
EVT-00083307,LD-028632,CMP-00137,organic,docs_view,2024-10-21 15:47:05
EVT-00083308,LD-028633,CMP-00138,paid,ad_click,2024-10-05 09:26:23
EVT-00083309,LD-028633,CMP-00138,paid,retargeting_click,2024-10-06 12:40:30
EVT-00083310,LD-028633,CMP-00138,paid,ad_click,2024-10-06 17:09:42
EVT-00083311,LD-028634,CMP-00138,paid,ad_click,2024-10-05 15:09:08
EVT-00083312,LD-028634,CMP-00138,paid,retargeting_click,2024-11-04 16:09:29
EVT-00083313,LD-028635,CMP-00138,paid,ad_click,2024-10-05 11:18:24
EVT-00083314,LD-028635,CMP-00138,paid,paid_asset_download,2024-10-05 16:10:35
EVT-00083315,LD-028635,CMP-00138,paid,retargeting_click,2024-10-05 18:46:30
EVT-00083316,LD-028635,CMP-00139,paid,retargeting_click,2024-10-07 19:51:50
EVT-00083317,LD-028636,CMP-00138,paid,ad_click,2024-10-05 09:27:04
EVT-00083318,LD-028636,CMP-00138,paid,retargeting_click,2024-10-07 10:57:44
EVT-00083319,LD-028636,CMP-00137,organic,docs_view,2024-10-11 17:50:25
EVT-00083320,LD-028636,CMP-00140,paid,retargeting_click,2024-10-12 18:56:11
EVT-00083321,LD-028637,CMP-00138,paid,ad_click,2024-10-05 08:17:11
EVT-00083322,LD-028638,CMP-00138,paid,ad_click,2024-10-05 14:02:11
EVT-00083323,LD-028638,CMP-00138,paid,landing_page_view,2024-10-09 18:20:59
EVT-00083324,LD-028638,CMP-00141,paid,ad_click,2024-10-12 19:25:40
EVT-00083325,LD-028639,CMP-00138,paid,ad_click,2024-10-05 10:45:52
EVT-00083326,LD-028639,CMP-00138,paid,retargeting_click,2024-10-05 13:20:33
EVT-00083327,LD-028639,CMP-00138,paid,retargeting_click,2024-10-05 13:25:30
EVT-00083328,LD-028639,CMP-00136,organic,docs_view,2024-10-07 19:46:44
EVT-00083329,LD-028640,CMP-00142,community,event_registration,2024-10-05 10:07:20
EVT-00083330,LD-028640,CMP-00142,community,community_join,2024-10-09 18:23:50
EVT-00083331,LD-028641,CMP-00143,community,event_registration,2024-10-05 16:31:33
EVT-00083332,LD-028641,CMP-00143,community,community_post,2024-10-05 16:31:57
EVT-00083333,LD-028641,CMP-00143,community,event_registration,2024-10-07 17:00:54
EVT-00083334,LD-028642,CMP-00143,community,event_registration,2024-10-05 08:12:12
EVT-00083335,LD-028642,CMP-00143,community,event_attendance,2024-10-10 10:20:45
EVT-00083336,LD-028642,CMP-00143,community,event_attendance,2024-10-15 10:32:07
EVT-00083337,LD-028642,CMP-00143,community,event_attendance,2024-10-18 15:20:27
EVT-00083338,LD-028643,CMP-00143,community,event_registration,2024-10-05 10:19:06
EVT-00083339,LD-028644,CMP-00143,community,event_registration,2024-10-05 08:21:38
EVT-00083340,LD-028644,CMP-00143,community,event_registration,2024-10-12 08:23:18
EVT-00083341,LD-028644,CMP-00143,community,event_attendance,2024-10-12 13:03:07
EVT-00083342,LD-028644,CMP-00143,community,event_attendance,2024-10-17 15:04:23
EVT-00083343,LD-028644,CMP-00143,community,community_join,2024-10-18 15:49:08
EVT-00083344,LD-028644,CMP-00143,community,community_post,2024-10-28 16:27:55
EVT-00083345,LD-028645,CMP-00144,community,event_registration,2024-10-05 18:05:52
EVT-00083346,LD-028646,CMP-00136,organic,organic_search_visit,2024-10-06 09:46:42
EVT-00083347,LD-028646,CMP-00136,organic,content_download,2024-10-06 13:00:10
EVT-00083348,LD-028646,CMP-00136,organic,docs_view,2024-10-06 14:38:47
EVT-00083349,LD-028646,CMP-00136,organic,blog_view,2024-10-07 15:49:54
