account_id,month,segment,mrr
ACC-003542,2025-12-01,SMB,99.65
ACC-003543,2023-10-01,SMB,21.45
ACC-003543,2023-11-01,SMB,195.15
ACC-003543,2023-12-01,SMB,185.65
ACC-003543,2024-01-01,SMB,203.65
ACC-003543,2024-02-01,SMB,187.1
ACC-003543,2024-03-01,SMB,183.65
ACC-003543,2024-04-01,SMB,224.55
ACC-003543,2024-05-01,SMB,219.6
ACC-003543,2024-06-01,SMB,219.45
ACC-003543,2024-07-01,SMB,181.45
ACC-003543,2024-08-01,SMB,194.2
ACC-003543,2024-09-01,SMB,120.2
ACC-003543,2024-10-01,SMB,105.15
ACC-003543,2024-11-01,SMB,73.6
ACC-003543,2024-12-01,SMB,42.3
ACC-003543,2025-01-01,SMB,35.15
ACC-003544,2025-07-01,SMB,13.8
ACC-003544,2025-08-01,SMB,172.35
ACC-003544,2025-09-01,SMB,169.9
ACC-003544,2025-10-01,SMB,197.0
ACC-003544,2025-11-01,SMB,167.85
ACC-003544,2025-12-01,SMB,152.35
ACC-003545,2025-03-01,SMB,11.95
ACC-003545,2025-04-01,SMB,112.75
ACC-003545,2025-05-01,SMB,127.4
ACC-003545,2025-06-01,SMB,124.7
ACC-003545,2025-07-01,SMB,118.0
ACC-003545,2025-08-01,SMB,134.9
ACC-003545,2025-09-01,SMB,135.55
ACC-003545,2025-10-01,SMB,128.0
ACC-003545,2025-11-01,SMB,141.3
ACC-003545,2025-12-01,SMB,117.5
ACC-003546,2023-09-01,SMB,22.8
ACC-003546,2023-10-01,SMB,229.15
ACC-003546,2023-11-01,SMB,246.55
ACC-003546,2023-12-01,SMB,216.15
ACC-003546,2024-01-01,SMB,326.7
ACC-003546,2024-02-01,SMB,338.7
ACC-003546,2024-03-01,SMB,332.1
ACC-003546,2024-04-01,SMB,444.0
ACC-003546,2024-05-01,SMB,409.7
ACC-003546,2024-06-01,SMB,427.1
ACC-003546,2024-07-01,SMB,448.4
ACC-003546,2024-08-01,SMB,560.2
ACC-003546,2024-09-01,SMB,682.4
ACC-003546,2024-10-01,SMB,719.85
ACC-003546,2024-11-01,SMB,719.3
ACC-003546,2024-12-01,SMB,720.7
ACC-003546,2025-01-01,SMB,862.95
ACC-003546,2025-02-01,SMB,1130.85
ACC-003546,2025-03-01,SMB,1195.25
ACC-003546,2025-04-01,SMB,1235.25
ACC-003546,2025-05-01,SMB,1538.05
ACC-003546,2025-06-01,Commercial,1379.45
ACC-003546,2025-07-01,Commercial,3347.25
ACC-003546,2025-08-01,Commercial,8685.2
ACC-003546,2025-09-01,Commercial,7816.9
ACC-003546,2025-10-01,Enterprise,35702.45
ACC-003546,2025-11-01,Enterprise,40634.35
ACC-003546,2025-12-01,Enterprise,42635.2
ACC-003547,2023-11-01,SMB,24.3
ACC-003547,2023-12-01,SMB,207.1
ACC-003547,2024-01-01,SMB,230.55
ACC-003547,2024-02-01,SMB,213.45
ACC-003547,2024-03-01,SMB,242.7
ACC-003547,2024-04-01,SMB,238.25
ACC-003547,2024-05-01,SMB,221.15
ACC-003547,2024-06-01,SMB,209.9
ACC-003547,2024-07-01,SMB,244.45
ACC-003547,2024-08-01,SMB,204.55
ACC-003547,2024-09-01,SMB,275.95
ACC-003547,2024-10-01,SMB,277.25
ACC-003547,2024-11-01,SMB,312.3
ACC-003547,2024-12-01,SMB,221.7
ACC-003547,2025-01-01,SMB,262.7
ACC-003547,2025-02-01,SMB,284.0
ACC-003547,2025-03-01,SMB,288.7
ACC-003547,2025-04-01,SMB,323.0
ACC-003547,2025-05-01,SMB,289.85
ACC-003547,2025-06-01,SMB,256.05
ACC-003547,2025-07-01,SMB,264.35
ACC-003547,2025-08-01,SMB,261.95
ACC-003547,2025-09-01,SMB,313.55
ACC-003547,2025-10-01,SMB,313.65
ACC-003547,2025-11-01,SMB,261.9
ACC-003547,2025-12-01,SMB,260.5
ACC-003548,2025-09-01,SMB,24.7
ACC-003548,2025-10-01,SMB,262.8
ACC-003548,2025-11-01,SMB,228.8
ACC-003548,2025-12-01,SMB,220.0
ACC-003549,2025-02-01,SMB,17.05
ACC-003549,2025-03-01,SMB,158.55
ACC-003549,2025-04-01,SMB,150.9
ACC-003549,2025-05-01,SMB,165.8
ACC-003549,2025-06-01,SMB,157.2
ACC-003549,2025-07-01,SMB,154.75
ACC-003549,2025-08-01,SMB,153.4
ACC-003549,2025-09-01,SMB,182.15
ACC-003549,2025-10-01,SMB,182.65
ACC-003549,2025-11-01,SMB,170.15
ACC-003549,2025-12-01,SMB,145.7
ACC-003550,2025-12-01,SMB,22.65
ACC-003551,2025-12-01,SMB,23.0
ACC-003552,2022-09-01,SMB,26.2
ACC-003552,2022-10-01,SMB,218.45
ACC-003552,2022-11-01,SMB,275.25
ACC-003552,2022-12-01,SMB,247.5
ACC-003552,2023-01-01,SMB,377.5
ACC-003552,2023-02-01,SMB,402.5
ACC-003552,2023-03-01,SMB,480.7
ACC-003552,2023-04-01,SMB,507.8
ACC-003552,2023-05-01,SMB,698.25
ACC-003552,2023-06-01,SMB,775.9
ACC-003552,2023-07-01,SMB,767.3
ACC-003552,2023-08-01,SMB,926.1
ACC-003552,2023-09-01,SMB,1199.55
ACC-003552,2023-10-01,SMB,1280.75
ACC-003552,2023-11-01,SMB,1315.9
ACC-003552,2023-12-01,SMB,1349.4
ACC-003552,2024-01-01,SMB,1765.35
ACC-003552,2024-02-01,SMB,1972.15
ACC-003552,2024-03-01,Commercial,1849.0
ACC-003552,2024-04-01,Commercial,2463.4
ACC-003552,2024-05-01,Commercial,2207.1
ACC-003552,2024-06-01,Commercial,2560.65
ACC-003552,2024-07-01,Commercial,2835.7
ACC-003552,2024-08-01,Commercial,3196.2
ACC-003552,2024-09-01,Commercial,4319.9
ACC-003552,2024-10-01,Commercial,4990.8
ACC-003552,2024-11-01,Commercial,6019.25
ACC-003552,2024-12-01,Commercial,5626.85
ACC-003552,2025-01-01,Commercial,7368.25
ACC-003552,2025-02-01,Commercial,10095.05
ACC-003552,2025-03-01,Commercial,11166.0
ACC-003552,2025-04-01,Commercial,13920.7
ACC-003552,2025-05-01,Commercial,13255.8
ACC-003552,2025-06-01,Commercial,18182.0
ACC-003552,2025-07-01,Commercial,17060.95
ACC-003552,2025-08-01,Commercial,22592.65
ACC-003552,2025-09-01,Commercial,25468.15
ACC-003552,2025-10-01,Enterprise,30797.75
ACC-003552,2025-11-01,Enterprise,32020.15
ACC-003552,2025-12-01,Enterprise,36839.35
ACC-003553,2020-11-01,SMB,14.4
ACC-003553,2020-12-01,SMB,103.85
ACC-003553,2021-01-01,SMB,168.75
ACC-003553,2021-02-01,SMB,148.35
ACC-003553,2021-03-01,SMB,138.55
ACC-003553,2021-04-01,SMB,146.95
ACC-003553,2021-05-01,SMB,138.15
ACC-003553,2021-06-01,SMB,156.0
ACC-003553,2021-07-01,SMB,132.8
ACC-003553,2021-08-01,SMB,144.45
ACC-003553,2021-09-01,SMB,142.2
ACC-003553,2021-10-01,SMB,147.2
ACC-003553,2021-11-01,SMB,150.95
ACC-003553,2021-12-01,SMB,138.0
ACC-003553,2022-01-01,SMB,155.75
ACC-003553,2022-02-01,SMB,162.15
ACC-003553,2022-03-01,SMB,153.9
ACC-003553,2022-04-01,SMB,187.85
ACC-003553,2022-05-01,SMB,135.75
ACC-003553,2022-06-01,SMB,142.75
ACC-003553,2022-07-01,SMB,156.1
ACC-003553,2022-08-01,SMB,164.55
ACC-003553,2022-09-01,SMB,151.85
ACC-003553,2022-10-01,SMB,175.5
ACC-003553,2022-11-01,SMB,158.8
ACC-003553,2022-12-01,SMB,150.15
ACC-003553,2023-01-01,SMB,195.6
ACC-003553,2023-02-01,SMB,204.0
ACC-003553,2023-03-01,SMB,170.25
ACC-003553,2023-04-01,SMB,193.65
ACC-003553,2023-05-01,SMB,201.75
ACC-003553,2023-06-01,SMB,163.85
ACC-003553,2023-07-01,SMB,181.25
ACC-003553,2023-08-01,SMB,190.8
ACC-003553,2023-09-01,SMB,215.4
ACC-003553,2023-10-01,SMB,191.0
ACC-003553,2023-11-01,SMB,211.95
ACC-003553,2023-12-01,SMB,163.05
ACC-003553,2024-01-01,SMB,181.8
ACC-003553,2024-02-01,SMB,180.5
ACC-003553,2024-03-01,SMB,175.1
ACC-003553,2024-04-01,SMB,223.15
ACC-003553,2024-05-01,SMB,225.75
ACC-003553,2024-06-01,SMB,209.85
ACC-003553,2024-07-01,SMB,176.65
ACC-003553,2024-08-01,SMB,176.9
ACC-003553,2024-09-01,SMB,185.65
ACC-003553,2024-10-01,SMB,177.1
ACC-003553,2024-11-01,SMB,207.65
ACC-003553,2024-12-01,SMB,171.35
ACC-003553,2025-01-01,SMB,217.2
ACC-003553,2025-02-01,SMB,240.15
ACC-003553,2025-03-01,SMB,196.15
ACC-003553,2025-04-01,SMB,262.15
ACC-003553,2025-05-01,SMB,213.05
ACC-003553,2025-06-01,SMB,259.05
ACC-003553,2025-07-01,SMB,84.05
ACC-003553,2025-08-01,SMB,80.55
ACC-003553,2025-09-01,SMB,56.25
ACC-003553,2025-10-01,SMB,50.8
ACC-003553,2025-11-01,SMB,24.9
ACC-003554,2025-06-01,SMB,15.8
ACC-003554,2025-07-01,SMB,149.7
ACC-003554,2025-08-01,SMB,396.85
ACC-003554,2025-09-01,Commercial,1154.85
ACC-003554,2025-10-01,Commercial,1398.75
ACC-003554,2025-11-01,Commercial,1288.35
ACC-003554,2025-12-01,Commercial,1327.95
ACC-003555,2023-08-01,SMB,16.1
ACC-003555,2023-09-01,SMB,184.9
ACC-003555,2023-10-01,SMB,167.7
ACC-003555,2023-11-01,SMB,198.7
ACC-003555,2023-12-01,SMB,170.6
ACC-003555,2024-01-01,SMB,225.2
ACC-003555,2024-02-01,SMB,175.9
ACC-003555,2024-03-01,SMB,191.0
ACC-003555,2024-04-01,SMB,185.0
ACC-003555,2024-05-01,SMB,191.1
ACC-003555,2024-06-01,SMB,170.75
ACC-003555,2024-07-01,SMB,198.45
ACC-003555,2024-08-01,SMB,189.15
ACC-003555,2024-09-01,SMB,233.2
ACC-003555,2024-10-01,SMB,193.55
ACC-003555,2024-11-01,SMB,203.8
ACC-003555,2024-12-01,SMB,205.55
ACC-003555,2025-01-01,SMB,213.25
ACC-003555,2025-02-01,SMB,213.7
ACC-003555,2025-03-01,SMB,199.4
ACC-003555,2025-04-01,SMB,229.25
ACC-003555,2025-05-01,SMB,216.5
ACC-003555,2025-06-01,SMB,229.0
ACC-003555,2025-07-01,SMB,217.55
ACC-003555,2025-08-01,SMB,198.45
ACC-003555,2025-09-01,SMB,226.75
ACC-003555,2025-10-01,SMB,235.95
ACC-003555,2025-11-01,SMB,217.35
ACC-003555,2025-12-01,SMB,227.15
ACC-003556,2023-10-01,SMB,9.55
ACC-003556,2023-11-01,SMB,110.3
ACC-003556,2023-12-01,SMB,87.35
ACC-003556,2024-01-01,SMB,115.45
ACC-003556,2024-02-01,SMB,108.5
ACC-003556,2024-03-01,SMB,92.6
ACC-003556,2024-04-01,SMB,95.75
ACC-003556,2024-05-01,SMB,102.55
ACC-003556,2024-06-01,SMB,97.6
ACC-003556,2024-07-01,SMB,92.9
ACC-003556,2024-08-01,SMB,92.95
ACC-003556,2024-09-01,SMB,111.45
ACC-003556,2024-10-01,SMB,105.7
ACC-003556,2024-11-01,SMB,104.7
ACC-003556,2024-12-01,SMB,96.05
ACC-003556,2025-01-01,SMB,110.5
ACC-003556,2025-02-01,SMB,98.95
ACC-003556,2025-03-01,SMB,109.5
ACC-003556,2025-04-01,SMB,90.0
ACC-003556,2025-05-01,SMB,110.05
ACC-003556,2025-06-01,SMB,104.95
ACC-003556,2025-07-01,SMB,113.2
ACC-003556,2025-08-01,SMB,120.45
ACC-003556,2025-09-01,SMB,134.95
ACC-003556,2025-10-01,SMB,111.75
ACC-003556,2025-11-01,SMB,129.7
ACC-003556,2025-12-01,SMB,117.6
ACC-003557,2021-10-01,SMB,21.3
ACC-003557,2021-11-01,SMB,204.7
ACC-003557,2021-12-01,SMB,172.35
ACC-003557,2022-01-01,SMB,249.75
ACC-003557,2022-02-01,SMB,290.4
ACC-003557,2022-03-01,SMB,231.1
ACC-003557,2022-04-01,SMB,245.25
ACC-003557,2022-05-01,SMB,261.15
ACC-003557,2022-06-01,SMB,266.7
ACC-003557,2022-07-01,SMB,232.4
ACC-003557,2022-08-01,SMB,243.3
ACC-003557,2022-09-01,SMB,226.05
ACC-003557,2022-10-01,SMB,263.3
ACC-003557,2022-11-01,SMB,234.25
ACC-003557,2022-12-01,SMB,238.9
ACC-003557,2023-01-01,SMB,288.45
ACC-003557,2023-02-01,SMB,316.55
ACC-003557,2023-03-01,SMB,250.65
ACC-003557,2023-04-01,SMB,251.4
ACC-003557,2023-05-01,SMB,251.75
ACC-003557,2023-06-01,SMB,270.9
ACC-003557,2023-07-01,SMB,256.65
ACC-003557,2023-08-01,SMB,306.45
ACC-003557,2023-09-01,SMB,293.2
ACC-003557,2023-10-01,SMB,292.55
ACC-003557,2023-11-01,SMB,287.85
ACC-003557,2023-12-01,SMB,260.1
ACC-003557,2024-01-01,SMB,301.7
ACC-003557,2024-02-01,SMB,306.45
ACC-003557,2024-03-01,SMB,259.9
ACC-003557,2024-04-01,SMB,331.95
ACC-003557,2024-05-01,SMB,276.75
ACC-003557,2024-06-01,SMB,311.95
ACC-003557,2024-07-01,SMB,229.75
ACC-003557,2024-08-01,SMB,280.7
ACC-003557,2024-09-01,SMB,293.3
ACC-003557,2024-10-01,SMB,324.5
ACC-003557,2024-11-01,SMB,311.1
ACC-003557,2024-12-01,SMB,256.25
ACC-003557,2025-01-01,SMB,348.55
ACC-003557,2025-02-01,SMB,324.0
ACC-003557,2025-03-01,SMB,351.35
ACC-003557,2025-04-01,SMB,333.35
ACC-003557,2025-05-01,SMB,351.75
ACC-003557,2025-06-01,SMB,344.5
ACC-003557,2025-07-01,SMB,283.55
ACC-003557,2025-08-01,SMB,274.7
ACC-003557,2025-09-01,SMB,327.45
ACC-003557,2025-10-01,SMB,396.95
ACC-003557,2025-11-01,SMB,338.9
ACC-003557,2025-12-01,SMB,273.65
ACC-003558,2022-03-01,SMB,16.5
ACC-003558,2022-04-01,SMB,196.35
ACC-003558,2022-05-01,SMB,171.5
ACC-003558,2022-06-01,SMB,174.05
ACC-003558,2022-07-01,SMB,163.2
ACC-003558,2022-08-01,SMB,189.25
ACC-003558,2022-09-01,SMB,173.7
ACC-003558,2022-10-01,SMB,172.45
ACC-003558,2022-11-01,SMB,221.2
ACC-003558,2022-12-01,SMB,138.5
ACC-003558,2023-01-01,SMB,236.05
ACC-003558,2023-02-01,SMB,199.05
ACC-003558,2023-03-01,SMB,203.7
ACC-003558,2023-04-01,SMB,163.25
ACC-003558,2023-05-01,SMB,185.2
ACC-003558,2023-06-01,SMB,205.75
ACC-003558,2023-07-01,SMB,195.9
ACC-003558,2023-08-01,SMB,167.9
ACC-003558,2023-09-01,SMB,195.35
ACC-003558,2023-10-01,SMB,188.35
ACC-003558,2023-11-01,SMB,209.65
ACC-003558,2023-12-01,SMB,205.9
ACC-003558,2024-01-01,SMB,231.0
ACC-003558,2024-02-01,SMB,203.4
ACC-003558,2024-03-01,SMB,202.35
ACC-003558,2024-04-01,SMB,187.35
ACC-003558,2024-05-01,SMB,233.4
ACC-003558,2024-06-01,SMB,238.85
ACC-003558,2024-07-01,SMB,222.5
ACC-003558,2024-08-01,SMB,256.4
ACC-003558,2024-09-01,SMB,221.95
ACC-003558,2024-10-01,SMB,222.95
ACC-003558,2024-11-01,SMB,218.4
ACC-003558,2024-12-01,SMB,227.35
ACC-003558,2025-01-01,SMB,222.0
ACC-003558,2025-02-01,SMB,223.1
ACC-003558,2025-03-01,SMB,247.65
ACC-003558,2025-04-01,SMB,212.7
ACC-003558,2025-05-01,SMB,286.55
ACC-003558,2025-06-01,SMB,245.8
ACC-003558,2025-07-01,SMB,207.1
ACC-003558,2025-08-01,SMB,216.35
ACC-003558,2025-09-01,SMB,260.25
ACC-003558,2025-10-01,SMB,251.3
ACC-003558,2025-11-01,SMB,255.9
ACC-003558,2025-12-01,SMB,193.15
ACC-003559,2025-09-01,SMB,32.95
ACC-003559,2025-10-01,SMB,369.85
ACC-003559,2025-11-01,SMB,281.25
ACC-003559,2025-12-01,SMB,335.5
ACC-003560,2025-02-01,SMB,14.25
ACC-003560,2025-03-01,SMB,119.8
ACC-003560,2025-04-01,SMB,108.8
ACC-003560,2025-05-01,SMB,100.7
ACC-003560,2025-06-01,SMB,116.9
ACC-003560,2025-07-01,SMB,94.7
ACC-003560,2025-08-01,SMB,98.1
ACC-003560,2025-09-01,SMB,116.2
ACC-003560,2025-10-01,SMB,125.75
ACC-003560,2025-11-01,SMB,122.65
ACC-003560,2025-12-01,SMB,104.4
ACC-003561,2023-12-01,SMB,11.55
ACC-003561,2024-01-01,SMB,144.9
ACC-003561,2024-02-01,SMB,136.8
ACC-003561,2024-03-01,SMB,131.1
ACC-003561,2024-04-01,SMB,137.35
ACC-003561,2024-05-01,SMB,156.15
ACC-003561,2024-06-01,SMB,144.6
ACC-003561,2024-07-01,SMB,127.9
ACC-003561,2024-08-01,SMB,120.4
ACC-003561,2024-09-01,SMB,135.55
ACC-003561,2024-10-01,SMB,154.5
ACC-003561,2024-11-01,SMB,142.7
ACC-003561,2024-12-01,SMB,131.7
ACC-003561,2025-01-01,SMB,164.9
ACC-003561,2025-02-01,SMB,138.35
ACC-003561,2025-03-01,SMB,174.25
ACC-003561,2025-04-01,SMB,123.5
ACC-003561,2025-05-01,SMB,146.6
ACC-003561,2025-06-01,SMB,150.45
ACC-003561,2025-07-01,SMB,151.95
ACC-003561,2025-08-01,SMB,133.7
ACC-003561,2025-09-01,SMB,143.85
ACC-003561,2025-10-01,SMB,165.75
ACC-003561,2025-11-01,SMB,142.2
ACC-003561,2025-12-01,SMB,121.15
ACC-003562,2024-12-01,SMB,14.9
ACC-003562,2025-01-01,SMB,189.65
ACC-003562,2025-02-01,SMB,183.0
ACC-003562,2025-03-01,SMB,158.05
ACC-003562,2025-04-01,SMB,177.25
ACC-003562,2025-05-01,SMB,172.8
ACC-003562,2025-06-01,SMB,137.2
ACC-003562,2025-07-01,SMB,163.8
ACC-003562,2025-08-01,SMB,160.5
ACC-003562,2025-09-01,SMB,202.35
ACC-003562,2025-10-01,SMB,188.75
ACC-003562,2025-11-01,SMB,187.65
ACC-003562,2025-12-01,SMB,151.85
ACC-003563,2025-03-01,SMB,27.2
ACC-003563,2025-04-01,SMB,307.15
ACC-003563,2025-05-01,SMB,272.45
ACC-003563,2025-06-01,SMB,261.0
ACC-003563,2025-07-01,SMB,295.45
ACC-003563,2025-08-01,SMB,288.35
ACC-003563,2025-09-01,SMB,247.3
ACC-003563,2025-10-01,SMB,338.7
ACC-003563,2025-11-01,SMB,297.6
ACC-003563,2025-12-01,SMB,267.95
ACC-003564,2025-10-01,SMB,15.35
ACC-003564,2025-11-01,SMB,152.45
ACC-003564,2025-12-01,SMB,113.25
ACC-003565,2020-12-01,SMB,7.05
ACC-003565,2021-01-01,SMB,40.65
ACC-003565,2021-02-01,SMB,46.55
ACC-003566,2025-05-01,SMB,16.65
ACC-003566,2025-06-01,SMB,144.7
ACC-003566,2025-07-01,SMB,158.8
ACC-003566,2025-08-01,SMB,151.9
ACC-003566,2025-09-01,SMB,173.2
ACC-003566,2025-10-01,SMB,196.6
ACC-003566,2025-11-01,SMB,215.35
ACC-003566,2025-12-01,SMB,159.05
ACC-003567,2025-06-01,SMB,16.35
ACC-003567,2025-07-01,SMB,209.65
ACC-003567,2025-08-01,SMB,180.65
ACC-003567,2025-09-01,SMB,209.45
ACC-003567,2025-10-01,SMB,215.1
ACC-003567,2025-11-01,SMB,232.4
ACC-003567,2025-12-01,SMB,186.2
ACC-003568,2025-08-01,SMB,20.7
ACC-003568,2025-09-01,SMB,210.15
ACC-003568,2025-10-01,SMB,217.95
ACC-003568,2025-11-01,SMB,247.5
ACC-003568,2025-12-01,SMB,202.05
ACC-003569,2025-03-01,SMB,8.25
ACC-003569,2025-04-01,SMB,79.8
ACC-003569,2025-05-01,SMB,23.35
ACC-003570,2024-09-01,SMB,13.6
ACC-003570,2024-10-01,SMB,128.8
ACC-003570,2024-11-01,SMB,120.5
ACC-003570,2024-12-01,SMB,108.6
ACC-003570,2025-01-01,SMB,151.7
ACC-003570,2025-02-01,SMB,138.7
ACC-003570,2025-03-01,SMB,142.6
ACC-003570,2025-04-01,SMB,136.2
ACC-003570,2025-05-01,SMB,159.95
ACC-003570,2025-06-01,SMB,137.15
ACC-003570,2025-07-01,SMB,130.75
ACC-003570,2025-08-01,SMB,135.85
ACC-003570,2025-09-01,SMB,180.05
ACC-003570,2025-10-01,SMB,147.55
ACC-003570,2025-11-01,SMB,194.2
ACC-003570,2025-12-01,SMB,126.85
ACC-003571,2025-11-01,SMB,20.9
ACC-003571,2025-12-01,SMB,142.6
ACC-003572,2023-06-01,SMB,27.8
ACC-003572,2023-07-01,SMB,268.8
ACC-003572,2023-08-01,SMB,302.05
ACC-003572,2023-09-01,SMB,326.95
ACC-003572,2023-10-01,SMB,271.45
ACC-003572,2023-11-01,SMB,298.85
ACC-003572,2023-12-01,SMB,272.55
ACC-003572,2024-01-01,SMB,413.35
ACC-003572,2024-02-01,SMB,334.95
ACC-003572,2024-03-01,SMB,352.05
ACC-003572,2024-04-01,SMB,441.65
ACC-003572,2024-05-01,SMB,355.65
ACC-003572,2024-06-01,SMB,336.65
ACC-003572,2024-07-01,SMB,318.95
ACC-003572,2024-08-01,SMB,362.9
ACC-003572,2024-09-01,SMB,337.1
ACC-003572,2024-10-01,SMB,363.15
ACC-003572,2024-11-01,SMB,412.15
ACC-003572,2024-12-01,SMB,309.65
ACC-003572,2025-01-01,SMB,370.35
ACC-003572,2025-02-01,SMB,398.95
ACC-003572,2025-03-01,SMB,400.45
ACC-003572,2025-04-01,SMB,452.65
ACC-003572,2025-05-01,SMB,434.95
ACC-003572,2025-06-01,SMB,402.5
ACC-003572,2025-07-01,SMB,434.0
ACC-003572,2025-08-01,SMB,394.6
ACC-003572,2025-09-01,SMB,473.2
ACC-003572,2025-10-01,SMB,361.4
ACC-003572,2025-11-01,SMB,414.5
ACC-003572,2025-12-01,SMB,344.85
ACC-003573,2025-11-01,SMB,20.4
ACC-003573,2025-12-01,SMB,170.85
ACC-003574,2025-12-01,SMB,11.1
ACC-003575,2024-10-01,SMB,19.55
ACC-003575,2024-11-01,SMB,222.95
ACC-003575,2024-12-01,SMB,160.75
ACC-003575,2025-01-01,SMB,223.25
ACC-003575,2025-02-01,SMB,197.5
ACC-003575,2025-03-01,SMB,209.0
ACC-003575,2025-04-01,SMB,185.65
ACC-003575,2025-05-01,SMB,199.95
ACC-003575,2025-06-01,SMB,183.1
ACC-003575,2025-07-01,SMB,185.65
ACC-003575,2025-08-01,SMB,186.95
ACC-003575,2025-09-01,SMB,200.75
ACC-003575,2025-10-01,SMB,227.05
ACC-003575,2025-11-01,SMB,200.05
ACC-003575,2025-12-01,SMB,178.3
ACC-003576,2021-05-01,SMB,29.55
ACC-003576,2021-06-01,SMB,252.35
ACC-003576,2021-07-01,SMB,239.5
ACC-003576,2021-08-01,SMB,240.35
ACC-003576,2021-09-01,SMB,310.8
ACC-003576,2021-10-01,SMB,265.45
ACC-003576,2021-11-01,SMB,257.6
ACC-003576,2021-12-01,SMB,237.45
ACC-003576,2022-01-01,SMB,241.65
ACC-003576,2022-02-01,SMB,298.55
ACC-003576,2022-03-01,SMB,304.3
ACC-003576,2022-04-01,SMB,321.25
ACC-003576,2022-05-01,SMB,295.0
ACC-003576,2022-06-01,SMB,311.55
ACC-003576,2022-07-01,SMB,277.65
ACC-003576,2022-08-01,SMB,203.75
ACC-003576,2022-09-01,SMB,137.8
ACC-003576,2022-10-01,SMB,100.4
ACC-003576,2022-11-01,SMB,92.55
ACC-003576,2022-12-01,SMB,40.55
ACC-003577,2022-05-01,SMB,13.85
ACC-003577,2022-06-01,SMB,160.7
ACC-003577,2022-07-01,SMB,148.1
ACC-003577,2022-08-01,SMB,140.6
ACC-003577,2022-09-01,SMB,160.75
ACC-003577,2022-10-01,SMB,156.4
ACC-003577,2022-11-01,SMB,163.65
ACC-003577,2022-12-01,SMB,137.1
ACC-003577,2023-01-01,SMB,185.25
ACC-003577,2023-02-01,SMB,167.8
ACC-003577,2023-03-01,SMB,136.7
ACC-003577,2023-04-01,SMB,161.35
ACC-003577,2023-05-01,SMB,174.0
ACC-003577,2023-06-01,SMB,165.45
ACC-003577,2023-07-01,SMB,169.3
ACC-003577,2023-08-01,SMB,150.4
ACC-003577,2023-09-01,SMB,181.55
ACC-003577,2023-10-01,SMB,185.9
ACC-003577,2023-11-01,SMB,191.15
ACC-003577,2023-12-01,SMB,152.0
ACC-003577,2024-01-01,SMB,196.55
ACC-003577,2024-02-01,SMB,201.35
ACC-003577,2024-03-01,SMB,160.25
ACC-003577,2024-04-01,SMB,184.15
ACC-003577,2024-05-01,SMB,200.75
ACC-003577,2024-06-01,SMB,184.85
ACC-003577,2024-07-01,SMB,176.55
ACC-003577,2024-08-01,SMB,186.7
ACC-003577,2024-09-01,SMB,200.55
ACC-003577,2024-10-01,SMB,245.6
ACC-003577,2024-11-01,SMB,214.0
ACC-003577,2024-12-01,SMB,205.65
ACC-003577,2025-01-01,SMB,210.5
ACC-003577,2025-02-01,SMB,194.25
ACC-003577,2025-03-01,SMB,228.35
ACC-003577,2025-04-01,SMB,209.2
ACC-003577,2025-05-01,SMB,226.85
ACC-003577,2025-06-01,SMB,218.45
ACC-003577,2025-07-01,SMB,216.0
ACC-003577,2025-08-01,SMB,231.85
ACC-003577,2025-09-01,SMB,234.45
ACC-003577,2025-10-01,SMB,252.7
ACC-003577,2025-11-01,SMB,256.1
ACC-003577,2025-12-01,SMB,203.15
ACC-003578,2024-11-01,SMB,17.4
ACC-003578,2024-12-01,SMB,125.7
ACC-003578,2025-01-01,SMB,141.95
ACC-003578,2025-02-01,SMB,171.8
ACC-003578,2025-03-01,SMB,161.6
ACC-003578,2025-04-01,SMB,161.6
ACC-003578,2025-05-01,SMB,179.8
ACC-003578,2025-06-01,SMB,157.7
ACC-003578,2025-07-01,SMB,152.95
ACC-003578,2025-08-01,SMB,184.55
ACC-003578,2025-09-01,SMB,183.75
ACC-003578,2025-10-01,SMB,190.8
ACC-003578,2025-11-01,SMB,181.3
ACC-003578,2025-12-01,SMB,146.2
ACC-003579,2024-08-01,SMB,11.05
ACC-003579,2024-09-01,SMB,113.4
ACC-003579,2024-10-01,SMB,140.9
ACC-003579,2024-11-01,SMB,121.05
ACC-003579,2024-12-01,SMB,99.45
ACC-003579,2025-01-01,SMB,140.65
ACC-003579,2025-02-01,SMB,77.75
ACC-003579,2025-03-01,SMB,41.85
ACC-003579,2025-04-01,SMB,41.85
ACC-003579,2025-05-01,SMB,31.05
ACC-003579,2025-06-01,SMB,16.55
ACC-003580,2024-12-01,SMB,20.7
ACC-003580,2025-01-01,SMB,203.85
ACC-003580,2025-02-01,SMB,204.6
ACC-003580,2025-03-01,SMB,182.4
ACC-003580,2025-04-01,SMB,183.35
ACC-003580,2025-05-01,SMB,190.9
ACC-003580,2025-06-01,SMB,83.6
ACC-003580,2025-07-01,SMB,98.85
ACC-003580,2025-08-01,SMB,48.7
ACC-003580,2025-09-01,SMB,56.45
ACC-003580,2025-10-01,SMB,31.1
ACC-003581,2024-11-01,SMB,12.1
ACC-003581,2024-12-01,SMB,119.65
ACC-003581,2025-01-01,SMB,155.75
ACC-003581,2025-02-01,SMB,149.15
ACC-003581,2025-03-01,SMB,153.55
ACC-003581,2025-04-01,SMB,133.15
ACC-003581,2025-05-01,SMB,150.2
ACC-003581,2025-06-01,SMB,152.8
